% Nodes:             501
0	0
0.00200000000000000	0
0.00400000000000000	0
0.00600000000000000	0
0.00800000000000000	0
0.0100000000000000	0
0.0120000000000000	0
0.0140000000000000	0
0.0160000000000000	0
0.0180000000000000	0
0.0200000000000000	0
0.0220000000000000	0
0.0240000000000000	0
0.0260000000000000	0
0.0280000000000000	0
0.0300000000000000	0
0.0320000000000000	0
0.0340000000000000	0
0.0360000000000000	0
0.0380000000000000	0
0.0400000000000000	0
0.0420000000000000	0
0.0439999999999999	0
0.0459999999999999	0
0.0479999999999999	0
0.0499999999999999	0
0.0519999999999999	0
0.0539999999999999	0
0.0559999999999999	0
0.0579999999999999	0
0.0599999999999999	0
0.0619999999999999	0
0.0639999999999999	0
0.0659999999999999	0
0.0679999999999999	0
0.0699999999999999	0
0.0719999999999999	0
0.0739999999999999	0
0.0759999999999999	0
0.0779999999999999	0
0.0799999999999999	0
0.0819999999999999	0
0.0839999999999999	0
0.0859999999999999	0
0.0879999999999999	0
0.0899999999999999	0
0.0919999999999999	0
0.0939999999999999	0
0.0959999999999999	0
0.0979999999999999	0
0.0999999999999999	0
0.102000000000000	0
0.104000000000000	0
0.106000000000000	0
0.108000000000000	0
0.110000000000000	0
0.112000000000000	0
0.114000000000000	0
0.116000000000000	0
0.118000000000000	0
0.120000000000000	0
0.122000000000000	0
0.124000000000000	0
0.126000000000000	0
0.128000000000000	0
0.130000000000000	0
0.132000000000000	0
0.134000000000000	0
0.136000000000000	0
0.138000000000000	0
0.140000000000000	0
0.142000000000000	0
0.144000000000000	0
0.146000000000000	0
0.148000000000000	0
0.150000000000000	0
0.152000000000000	0
0.154000000000000	0
0.156000000000000	0
0.158000000000000	0
0.160000000000000	0
0.162000000000000	0
0.164000000000000	0
0.166000000000000	0
0.168000000000000	0
0.170000000000000	0
0.172000000000000	0
0.174000000000000	0
0.176000000000000	0
0.178000000000000	0
0.180000000000000	0
0.182000000000000	0
0.184000000000000	0
0.186000000000000	0
0.188000000000000	0
0.190000000000000	0
0.192000000000000	0
0.194000000000000	0
0.196000000000000	0
0.198000000000000	0
0.200000000000000	0
0.202000000000000	0
0.204000000000000	0
0.206000000000000	0
0.208000000000000	0
0.210000000000000	0
0.212000000000000	0
0.214000000000000	0
0.216000000000000	0
0.218000000000000	0
0.220000000000000	0
0.222000000000000	0
0.224000000000000	0
0.226000000000000	0
0.228000000000000	0
0.230000000000000	0
0.232000000000000	0
0.234000000000000	0
0.236000000000000	0
0.238000000000000	0
0.240000000000000	0
0.242000000000000	0
0.244000000000000	0
0.246000000000000	0
0.248000000000000	0
0.250000000000000	0
0.252000000000000	0
0.254000000000000	0
0.256000000000000	0
0.258000000000000	0
0.260000000000000	0
